,id,date,zipcode,seasonality,buy_price,median_price,sale_price,gain
68,1274500060,2014-08-25,98042,Summer,204000.0,299500.0,265200.0,61200.0
69,1802000060,2014-06-12,98004,Spring,1325000.0,1189000.0,1457500.0000000002,132500.00000000023
70,1525059190,2014-09-12,98005,Summer,1040000.0,740000.0,1144000.0,104000.0
71,1049000060,2015-01-05,98034,Winter,325000.0,438000.0,422500.0,97500.0
72,8820901275,2014-06-10,98125,Spring,571000.0,429950.0,628100.0,57100.0
73,5416510140,2014-07-10,98038,Summer,360000.0,342000.0,396000.00000000006,36000.00000000006
74,3444100400,2015-03-16,98042,Winter,349000.0,285500.0,383900.00000000006,34900.00000000006
75,3276920270,2014-11-05,98075,Fall,832500.0,705000.0,915750.0000000001,83250.00000000012
76,4036801170,2014-10-13,98008,Fall,380000.0,529219.0,494000.0,114000.0
77,2391600320,2015-04-20,98116,Spring,480000.0,568975.0,624000.0,144000.0
78,6300000287,2014-06-09,98133,Spring,410000.0,400000.0,451000.00000000006,41000.00000000006
79,1531000030,2015-03-23,98010,Spring,720000.0,407450.0,792000.0000000001,72000.00000000012
80,5104520400,2014-12-02,98038,Fall,390000.0,339747.5,429000.00000000006,39000.00000000006
81,7437100340,2014-12-22,98038,Winter,360000.0,336600.0,396000.00000000006,36000.00000000006
82,9418400240,2014-10-28,98118,Fall,355000.0,343000.0,390500.00000000006,35500.00000000006
83,1523059105,2015-01-28,98059,Winter,356000.0,425000.0,462800.0,106800.0
84,1133000671,2014-06-02,98125,Spring,315000.0,429950.0,409500.0,94500.0
85,4232902595,2014-11-14,98119,Fall,940000.0,775000.0,1034000.0000000001,94000.00000000012
86,2599001200,2014-11-03,98092,Fall,305000.0,312500.0,396500.0,91500.0
87,3342103156,2014-06-18,98056,Spring,461000.0,390000.0,507100.00000000006,46100.00000000006
88,1332700270,2014-05-19,98056,Spring,215000.0,390000.0,279500.0,64500.0
89,3869900162,2014-09-04,98136,Summer,335000.0,454900.0,435500.0,100500.0
90,2791500270,2014-05-22,98023,Spring,243500.0,274750.0,316550.0,73050.0
91,5036300431,2015-03-11,98199,Winter,1099880.0,597000.0,1209868.0,109988.0
92,4168000060,2015-02-26,98023,Winter,153000.0,272000.0,198900.0,45900.0
93,6021501535,2014-07-25,98117,Summer,430000.0,539805.0,559000.0,129000.0
94,1483300570,2014-09-08,98040,Summer,905000.0,940000.0,1176500.0,271500.0
95,3422049190,2015-03-30,98032,Spring,247500.0,250000.0,321750.0,74250.0
96,1099611230,2014-09-12,98023,Summer,199000.0,260000.0,258700.0,59700.0
97,722079104,2014-07-11,98038,Summer,314000.0,342000.0,408200.0,94200.0
98,7338200240,2014-05-16,98045,Spring,437500.0,426000.0,481250.00000000006,43750.00000000006
99,1952200240,2014-06-11,98102,Spring,850830.0,764100.0,935913.0000000001,85083.00000000012
100,5200100125,2014-10-27,98117,Fall,555000.0,535000.0,610500.0,55500.0
101,7214720075,2014-12-12,98077,Fall,699950.0,640000.0,769945.0000000001,69995.00000000012
102,2450000295,2014-10-07,98004,Fall,1088000.0,1088000.0,1414400.0,326400.0
103,6197800045,2014-09-24,98058,Fall,290000.0,322250.0,377000.0,87000.0
104,1328310370,2015-04-02,98058,Spring,375000.0,335750.0,412500.00000000006,37500.00000000006
105,546000875,2014-05-23,98117,Spring,460000.0,543000.0,598000.0,138000.0
106,3530510041,2014-07-23,98198,Summer,188500.0,269800.0,245050.0,56550.0
107,1853000400,2015-03-05,98077,Winter,680000.0,682000.0,884000.0,204000.0
108,3134100116,2014-08-27,98052,Summer,470000.0,620000.0,611000.0,141000.0
109,9545230140,2014-07-25,98027,Summer,597750.0,577500.0,657525.0,59775.0
110,3362400511,2015-03-04,98103,Winter,570000.0,565000.0,627000.0,57000.0
111,2525310310,2014-09-16,98038,Summer,272500.0,342000.0,354250.0,81750.0
112,6126500060,2014-11-24,98108,Fall,329950.0,340000.0,428935.0,98985.0
113,8961960160,2014-10-28,98001,Fall,480000.0,250000.0,528000.0,48000.0
114,3626039325,2014-11-21,98117,Fall,740500.0,535000.0,814550.0000000001,74050.00000000012
115,3362400431,2014-06-26,98103,Summer,518500.0,555000.0,674050.0,155550.0
116,4060000240,2014-06-23,98178,Summer,205425.0,271000.0,267052.5,61627.5
117,3454800060,2015-01-08,98168,Winter,171800.0,252500.0,223340.0,51540.0
118,1695900060,2015-05-11,98144,Spring,535000.0,450000.0,588500.0,53500.0
119,7278700070,2015-01-02,98177,Winter,660000.0,536000.0,726000.0000000001,66000.00000000012
120,6675500070,2014-11-19,98034,Fall,391500.0,441250.0,508950.0,117450.0
121,3626039187,2015-04-06,98117,Spring,395000.0,543000.0,513500.0,118500.0
122,3524049083,2014-11-04,98118,Fall,445000.0,343000.0,489500.00000000006,44500.00000000006
123,3275860240,2014-06-18,98052,Spring,770000.0,620000.0,847000.0000000001,77000.00000000012
124,4389200955,2015-03-02,98004,Winter,1450000.0,1350000.0,1595000.0000000002,145000.00000000023
125,4058801670,2014-07-17,98178,Summer,445000.0,271000.0,489500.00000000006,44500.00000000006
126,8732020310,2014-07-17,98023,Summer,260000.0,260000.0,338000.0,78000.0
127,2331300505,2014-06-13,98103,Spring,822500.0,550000.0,904750.0000000001,82250.00000000012
128,7853210060,2015-04-06,98065,Spring,430000.0,519250.0,559000.0,129000.0
129,3668000070,2015-01-05,98092,Winter,212000.0,298900.0,275600.0,63600.0
130,9545240070,2015-04-28,98027,Spring,660500.0,568000.0,726550.0000000001,66050.00000000012
131,1243100136,2014-06-12,98052,Spring,784000.0,620000.0,862400.0000000001,78400.00000000012
132,8929000270,2014-05-12,98029,Spring,453246.0,595000.0,589219.8,135973.80000000005
133,2767602356,2015-01-26,98107,Winter,675000.0,583500.0,742500.0000000001,67500.00000000012
134,921049315,2014-08-13,98003,Summer,199000.0,260875.0,258700.0,59700.0
135,3655000070,2014-08-05,98003,Summer,220000.0,260875.0,286000.0,66000.0
136,4027700812,2014-05-29,98028,Spring,452000.0,449225.0,497200.00000000006,45200.00000000006
137,3992700335,2014-07-07,98125,Summer,382500.0,420000.0,497250.0,114750.0
138,2767603505,2014-05-07,98107,Spring,519950.0,560000.0,675935.0,155985.0
139,4232901525,2014-06-27,98119,Summer,665000.0,680707.5,864500.0,199500.0
140,1777500060,2014-07-08,98006,Summer,527700.0,756000.0,686010.0,158310.0
141,1432900240,2015-05-08,98058,Spring,205000.0,335750.0,266500.0,61500.0
142,6140100875,2015-04-15,98133,Spring,420000.0,400000.0,462000.00000000006,42000.00000000006
143,6071600370,2015-02-27,98006,Winter,500000.0,791270.5,650000.0,150000.0
144,1526069017,2014-12-03,98077,Fall,921500.0,640000.0,1013650.0000000001,92150.00000000012
145,809001525,2014-06-25,98109,Summer,890000.0,736000.0,979000.0000000001,89000.00000000012
146,3224079105,2014-08-06,98027,Summer,430000.0,577500.0,559000.0,129000.0
147,8075400570,2014-10-30,98032,Fall,258000.0,249000.0,283800.0,25800.0
148,1994200024,2014-11-04,98103,Fall,511000.0,546000.0,664300.0,153300.0
149,3362900810,2014-08-20,98103,Summer,532170.0,555000.0,691821.0,159651.0
150,1324300398,2015-04-09,98107,Spring,560000.0,560000.0,728000.0,168000.0
151,537000445,2015-03-31,98003,Spring,282950.0,280000.0,311245.0,28295.0
152,7855801670,2015-04-01,98006,Spring,2250000.0,767500.0,2475000.0,225000.0
153,7920100045,2014-05-16,98115,Spring,350000.0,584025.0,455000.0,105000.0
154,8960000030,2014-07-28,98058,Summer,215000.0,337500.0,279500.0,64500.0
155,6388930390,2014-11-20,98056,Fall,650000.0,380000.0,715000.0,65000.0
156,8731900200,2014-08-07,98023,Summer,320000.0,260000.0,352000.0,32000.0
157,8029200135,2014-11-13,98022,Fall,247000.0,273500.0,321100.0,74100.0
158,1081200350,2014-10-03,98059,Fall,320000.0,426950.0,416000.0,96000.0
159,84000105,2014-05-07,98146,Spring,255000.0,339875.0,331500.0,76500.0
160,3756500060,2015-03-09,98034,Winter,438000.0,438000.0,569400.0,131400.0
161,7215720160,2015-03-04,98075,Winter,900000.0,763000.0,990000.0000000001,90000.00000000012
162,3574800520,2014-06-20,98034,Spring,441000.0,460000.0,573300.0,132300.0
163,2617300160,2014-08-12,98027,Summer,420000.0,577500.0,546000.0,126000.0
164,2558660270,2014-12-08,98034,Fall,370000.0,441250.0,481000.0,111000.0
165,2009000370,2015-02-19,98198,Winter,269950.0,275000.0,350935.0,80985.0
166,1836980160,2015-03-24,98006,Spring,807100.0,767500.0,887810.0000000001,80710.00000000012
167,3261020370,2014-06-05,98034,Spring,653000.0,460000.0,718300.0,65300.0
168,1755700060,2014-06-11,98133,Spring,371500.0,400000.0,482950.0,111450.0
169,4330600435,2015-03-16,98166,Winter,284000.0,419000.0,369200.0,85200.0
170,9542800700,2015-01-02,98023,Winter,272000.0,272000.0,353600.0,81600.0
171,1999700045,2014-05-02,98133,Spring,313000.0,400000.0,406900.0,93900.0
172,1762600070,2015-01-16,98033,Winter,917500.0,715320.0,1009250.0000000001,91750.00000000012
173,1687900520,2014-09-29,98006,Fall,673000.0,753000.0,874900.0,201900.0
174,7234600798,2015-02-10,98122,Winter,425000.0,530000.0,552500.0,127500.0
175,3881900445,2014-07-09,98144,Summer,399950.0,477500.0,519935.0,119985.0
176,2254502445,2014-05-30,98122,Spring,385000.0,606500.0,500500.0,115500.0
177,5437810320,2014-11-17,98022,Fall,269950.0,273500.0,350935.0,80985.0
178,9158100075,2015-01-07,98177,Winter,330000.0,536000.0,429000.0,99000.0
179,3830630310,2014-07-25,98030,Summer,260000.0,280000.0,338000.0,78000.0
180,8123100045,2015-04-14,98126,Spring,470000.0,411500.0,517000.00000000006,47000.00000000006
181,3127200041,2014-06-13,98034,Spring,589000.0,460000.0,647900.0,58900.0
182,6661200320,2014-07-23,98038,Summer,163500.0,342000.0,212550.0,49050.0
183,11510310,2014-09-05,98052,Summer,835000.0,620000.0,918500.0000000001,83500.00000000012
184,825059270,2014-11-21,98033,Fall,1095000.0,647400.0,1204500.0,109500.0
185,8731951370,2015-04-15,98023,Spring,269000.0,274750.0,349700.0,80700.0
186,1954440060,2014-05-05,98074,Spring,560000.0,656250.0,728000.0,168000.0
187,2264500350,2015-04-18,98103,Spring,615000.0,550000.0,676500.0,61500.0
188,1115810060,2014-12-05,98052,Fall,585188.0,600000.0,760744.4,175556.40000000002
189,9477200200,2014-08-18,98034,Summer,305000.0,440000.0,396500.0,91500.0
190,1432600560,2014-11-05,98058,Fall,166950.0,322250.0,217035.0,50085.0
191,2287000060,2014-09-12,98040,Summer,799000.0,940000.0,1038700.0,239700.0
192,3663500060,2014-06-25,98133,Summer,400000.0,357000.0,440000.00000000006,40000.00000000006
193,3996900125,2014-12-01,98155,Fall,230000.0,360000.0,299000.0,69000.0
194,7796450200,2014-05-15,98023,Spring,256883.0,274750.0,333947.9,77064.90000000002
195,7549802535,2014-11-11,98108,Fall,423000.0,340000.0,465300.00000000006,42300.00000000006
196,3278600320,2014-07-23,98126,Summer,465000.0,379900.0,511500.00000000006,46500.00000000006
197,2824079053,2015-01-13,98024,Winter,440000.0,392500.0,484000.00000000006,44000.00000000006
198,1222069094,2014-10-14,98038,Fall,385000.0,339747.5,423500.00000000006,38500.00000000006
199,3542300060,2015-03-11,98056,Winter,210000.0,375000.0,273000.0,63000.0
200,2222059065,2014-11-12,98042,Fall,297000.0,279250.0,326700.0,29700.0
201,7551300060,2014-07-16,98107,Summer,470000.0,519000.0,611000.0,141000.0
202,100600550,2014-08-04,98023,Summer,226500.0,260000.0,294450.0,67950.0
203,3211100860,2015-03-03,98059,Winter,274250.0,425000.0,356525.0,82275.0
204,3456000310,2014-08-04,98040,Summer,840000.0,940000.0,1092000.0,252000.0
205,9526600140,2014-09-19,98052,Summer,677900.0,620000.0,745690.0000000001,67790.00000000012
206,7465900060,2015-02-05,98116,Winter,425000.0,567500.0,552500.0,127500.0
207,1222000055,2014-11-23,98166,Fall,180250.0,319725.0,234325.0,54075.0
208,6300000550,2014-07-17,98133,Summer,464000.0,357000.0,510400.00000000006,46400.00000000006
209,2310030510,2015-04-22,98038,Spring,320000.0,350000.0,416000.0,96000.0
210,1025049114,2014-07-17,98105,Summer,625504.0,675000.0,813155.2000000001,187651.20000000007
211,8677300550,2014-05-15,98074,Spring,592500.0,656250.0,770250.0,177750.0
212,4014400292,2015-01-14,98001,Winter,465000.0,260000.0,511500.00000000006,46500.00000000006
213,1102000196,2014-05-27,98118,Spring,477000.0,419000.0,524700.0,47700.0
214,257000138,2015-01-15,98168,Winter,280000.0,252500.0,308000.0,28000.0
215,46100204,2015-02-21,98040,Winter,1505000.0,1049000.0,1655500.0000000002,150500.00000000023
216,1909600046,2014-07-03,98146,Summer,445838.0,279500.0,490421.80000000005,44583.80000000005
217,1250202145,2014-08-28,98144,Summer,1072000.0,477500.0,1179200.0,107200.0
218,7611200125,2014-10-23,98177,Fall,467000.0,525300.0,607100.0,140100.0
219,5611500140,2014-08-22,98075,Summer,686000.0,739900.0,891800.0,205800.0
220,7138000260,2014-06-05,98198,Spring,279950.0,257950.0,307945.0,27995.0
221,626059335,2014-09-04,98011,Summer,527000.0,460000.0,579700.0,52700.0
222,1922059282,2014-09-18,98030,Summer,325000.0,280000.0,357500.0,32500.0
223,705700390,2014-09-03,98038,Summer,328000.0,342000.0,426400.0,98400.0
224,7454001200,2014-06-04,98146,Spring,390000.0,339875.0,429000.00000000006,39000.00000000006
225,8682281200,2015-03-09,98053,Winter,479950.0,569000.0,623935.0,143985.0
226,7972000200,2014-05-29,98023,Spring,264950.0,274750.0,344435.0,79485.0
227,722059070,2015-01-15,98031,Winter,235000.0,278900.0,305500.0,70500.0
228,7202340400,2015-03-03,98053,Winter,516500.0,569000.0,671450.0,154950.0
229,8096000060,2015-04-13,98166,Spring,655000.0,410000.0,720500.0,65500.0
230,2424000060,2014-06-16,98059,Spring,500000.0,453850.0,550000.0,50000.0
231,9264902050,2014-11-21,98023,Fall,315000.0,268000.0,346500.0,31500.0
232,943100260,2014-11-20,98024,Fall,213000.0,427500.0,276900.0,63900.0
233,3677400445,2014-09-02,98108,Summer,475000.0,334500.0,522500.00000000006,47500.00000000006
234,1762600320,2014-06-10,98033,Spring,1025000.0,698500.0,1127500.0,102500.0
235,4058000060,2015-04-09,98010,Spring,416000.0,407450.0,457600.00000000006,41600.00000000006
236,7228500560,2015-03-20,98122,Spring,410000.0,606500.0,533000.0,123000.0
237,326069104,2014-07-01,98077,Summer,800000.0,710800.0,880000.0000000001,80000.00000000012
238,5152100060,2014-05-29,98003,Spring,472000.0,280000.0,519200.00000000006,47200.00000000006
239,3584000310,2014-12-08,98003,Fall,225000.0,257750.0,292500.0,67500.0
240,8150100045,2014-10-01,98126,Fall,210000.0,381000.0,273000.0,63000.0
241,1868901275,2015-01-27,98115,Winter,455000.0,575350.0,591500.0,136500.0
242,6131600075,2015-04-27,98002,Spring,225000.0,228801.5,292500.0,67500.0
243,9468200125,2014-08-26,98103,Summer,480000.0,555000.0,624000.0,144000.0
244,8029510030,2015-02-12,98023,Winter,363000.0,272000.0,399300.00000000006,36300.00000000006
245,2025069065,2014-09-29,98074,Fall,2400000.0,637250.0,2640000.0,240000.0
246,7899800890,2015-02-26,98106,Winter,181000.0,314000.0,235300.0,54300.0
247,3021059276,2015-03-14,98002,Winter,250000.0,237950.0,275000.0,25000.0
248,3797001895,2015-04-22,98103,Spring,481000.0,550000.0,625300.0,144300.0
249,3832710960,2014-09-23,98032,Fall,260000.0,249000.0,286000.0,26000.0
250,1310430400,2014-05-13,98058,Spring,455000.0,335750.0,500500.00000000006,45500.00000000006
251,1422300030,2015-04-01,98045,Spring,415000.0,426000.0,539500.0,124500.0
252,1105000588,2015-04-21,98118,Spring,349500.0,419000.0,454350.0,104850.0
253,3830630060,2014-09-29,98030,Fall,245000.0,280000.0,318500.0,73500.0
254,5101404898,2014-05-19,98115,Spring,592500.0,584025.0,651750.0,59250.0
255,7972601890,2014-10-20,98106,Fall,385000.0,315000.0,423500.00000000006,38500.00000000006
256,5127001620,2015-02-11,98059,Winter,315000.0,425000.0,409500.0,94500.0
257,9407100800,2014-11-24,98045,Fall,255000.0,352500.0,331500.0,76500.0
258,1873100060,2014-08-29,98052,Summer,693000.0,620000.0,762300.0000000001,69300.00000000012
259,8722101360,2014-12-02,98112,Fall,780000.0,841250.0,1014000.0,234000.0
260,8644000060,2014-10-24,98198,Fall,237000.0,260000.0,308100.0,71100.0
261,3325069129,2014-12-16,98074,Fall,525000.0,637250.0,682500.0,157500.0
262,1400300055,2015-04-28,98144,Spring,425000.0,450000.0,552500.0,127500.0
263,2123039032,2014-10-27,98070,Fall,369900.0,429592.0,480870.0,110970.0
264,8078560140,2014-05-19,98031,Spring,290000.0,290000.0,377000.0,87000.0
265,3438500192,2014-09-29,98106,Fall,285000.0,315000.0,370500.0,85500.0
266,7974200510,2014-08-14,98115,Summer,415000.0,550000.0,539500.0,124500.0
267,2557000400,2015-04-09,98023,Spring,272500.0,274750.0,354250.0,81750.0
268,7960900060,2015-05-04,98004,Spring,2900000.0,1189000.0,3190000.0000000005,290000.00000000047
269,4054500390,2014-10-07,98077,Fall,1365000.0,640000.0,1501500.0000000002,136500.00000000023
270,6378500125,2015-05-01,98133,Spring,436000.0,400000.0,479600.00000000006,43600.00000000006
271,1745100140,2014-10-17,98003,Fall,210000.0,257750.0,273000.0,63000.0
272,2976800796,2014-09-25,98178,Fall,236000.0,284000.0,306800.0,70800.0
273,4235400186,2014-11-24,98199,Fall,331000.0,650000.0,430300.0,99300.0
274,4215100060,2015-03-20,98031,Spring,365000.0,290000.0,401500.00000000006,36500.00000000006
275,9189700045,2015-01-27,98058,Winter,450000.0,345000.0,495000.00000000006,45000.00000000006
276,1126049053,2014-11-13,98028,Fall,770000.0,450000.0,847000.0000000001,77000.00000000012
277,2022069200,2015-05-05,98038,Spring,455000.0,350000.0,500500.00000000006,45500.00000000006
278,9412900055,2015-05-05,98118,Spring,405000.0,419000.0,526500.0,121500.0
279,1722059235,2014-07-03,98031,Summer,304900.0,289659.0,335390.0,30490.0
280,6874200960,2015-02-27,98178,Winter,170000.0,265000.0,221000.0,51000.0
281,7424700045,2015-05-13,98122,Spring,2050000.0,606500.0,2255000.0,205000.0
282,7202360350,2014-06-30,98053,Summer,780000.0,635000.0,858000.0000000001,78000.00000000012
283,5634500392,2015-04-10,98028,Spring,330000.0,449225.0,429000.0,99000.0
284,1509500060,2014-09-05,98030,Summer,370000.0,280000.0,407000.00000000006,37000.00000000006
285,7214810350,2014-10-17,98072,Fall,467000.0,550000.0,607100.0,140100.0
286,6647200060,2015-02-09,98034,Winter,405000.0,438000.0,526500.0,121500.0
287,9552700140,2014-07-02,98006,Summer,675000.0,756000.0,877500.0,202500.0
288,2200500350,2014-08-12,98006,Summer,500000.0,756000.0,650000.0,150000.0
289,6113400046,2014-07-23,98166,Summer,389999.0,402000.0,506998.7,116999.70000000001
290,6619910140,2015-02-24,98034,Winter,630000.0,438000.0,693000.0,63000.0
291,1115450240,2014-10-22,98001,Fall,360000.0,250000.0,396000.00000000006,36000.00000000006
292,6073240060,2014-10-02,98056,Fall,580000.0,380000.0,638000.0,58000.0
293,9297300045,2014-07-09,98126,Summer,550000.0,379900.0,605000.0,55000.0
294,9510920070,2014-07-10,98075,Summer,879000.0,739900.0,966900.0000000001,87900.00000000012
295,5468730030,2014-08-22,98042,Summer,265000.0,299500.0,344500.0,79500.0
296,8079030390,2015-03-04,98059,Winter,446500.0,425000.0,491150.00000000006,44650.00000000006
297,600000152,2014-06-02,98108,Spring,404000.0,355000.0,444400.00000000006,40400.00000000006
298,1840000030,2014-05-29,98188,Spring,267500.0,267500.0,347750.0,80250.0
299,3225069065,2014-06-24,98074,Summer,3075000.0,635000.0,3382500.0000000005,307500.00000000047
300,3260800030,2014-08-11,98003,Summer,335000.0,260875.0,368500.00000000006,33500.00000000006
301,2747100024,2014-06-19,98117,Spring,576000.0,543000.0,633600.0,57600.0
302,5104530560,2015-04-01,98038,Spring,208633.0,350000.0,271222.9,62589.90000000002
303,4330600350,2015-01-15,98166,Winter,315000.0,419000.0,409500.0,94500.0
304,5016001535,2015-02-17,98112,Winter,725000.0,1011750.0,942500.0,217500.0
305,7280300196,2015-04-03,98177,Spring,550000.0,617500.0,715000.0,165000.0
306,8651520400,2014-06-12,98074,Spring,610750.0,656250.0,793975.0,183225.0
307,7171200445,2015-02-28,98105,Winter,550700.0,665000.0,715910.0,165210.0
308,3204800200,2015-01-08,98056,Winter,665000.0,375000.0,731500.0000000001,66500.00000000012
309,3416600800,2015-02-09,98144,Winter,834000.0,450000.0,917400.0000000001,83400.00000000012
310,7994700030,2014-10-23,98065,Fall,201000.0,452250.0,261300.0,60300.0
311,1860600135,2014-05-02,98119,Spring,2384000.0,819500.0,2622400.0,238400.0
312,4139480200,2014-06-18,98006,Spring,1384000.0,767500.0,1522400.0000000002,138400.00000000023
313,1328320800,2014-11-05,98058,Fall,305000.0,322250.0,396500.0,91500.0
314,7771300125,2015-04-08,98133,Spring,487000.0,400000.0,535700.0,48700.0
315,3422059208,2015-05-11,98042,Spring,390000.0,303250.0,429000.00000000006,39000.00000000006
316,9521101455,2014-07-23,98103,Summer,548000.0,555000.0,712400.0,164400.0
317,4337000335,2014-11-22,98166,Fall,268750.0,319725.0,349375.0,80625.0
318,325059286,2014-05-13,98052,Spring,819900.0,620000.0,901890.0000000001,81990.00000000012
319,2597650240,2014-10-23,98027,Fall,520000.0,545000.0,676000.0,156000.0
320,3353400435,2014-07-21,98001,Summer,230000.0,262500.0,299000.0,69000.0
321,7972000240,2015-02-02,98023,Winter,240000.0,272000.0,312000.0,72000.0
322,7520000520,2014-09-05,98146,Summer,232000.0,279500.0,301600.0,69600.0
323,3530210260,2014-10-27,98077,Fall,274975.0,640000.0,357467.5,82492.5
324,1959700550,2014-09-05,98102,Summer,740000.0,652500.0,814000.0000000001,74000.00000000012
